name,city,state,lat,lon
St Angela Merici Catholic Elementary School,Woodbridge,Ontario,43.80079,-79.6233
St Anne Catholic Elementary School,Richmond Hill,Ontario,43.8643,-79.4537
St Anthony Catholic Elementary School,Thornhill,Ontario,43.82915,-79.4153
St Augustine Catholic High School,Markham,Ontario,43.87515,-79.3578
St Benedict Catholic Elementary School,Unionville,Ontario,43.8315,-79.2905
St Bernadette's Catholic Elementary School,Sutton West,Ontario,44.30934,-79.3683
St Brendan Catholic School,Stouffville,Ontario,43.96295,-79.2543
St Brigid Catholic Elementary School,Stouffville,Ontario,43.97827,-79.2428
St Brother André Catholic High School,Markham,Ontario,43.89329,-79.259
St Catherine of Siena Catholic Elementary School,Woodbridge,Ontario,43.77843,-79.5727
St Cecilia Catholic Elementary School,Maple,Ontario,43.84949,-79.494
St Charles Garnier Catholic Elementary School,Richmond Hill,Ontario,43.85272,-79.4469
St Clare Catholic Elementary School,Woodbridge,Ontario,43.81724,-79.5616
St Clement Catholic Elementary School,Woodbridge,Ontario,43.78542,-79.6081
St David Catholic Elementary School,Maple,Ontario,43.85799,-79.5192
St Edward Catholic Elementary School,Markham,Ontario,43.88123,-79.2791
St Elizabeth Catholic High School,Thornhill,Ontario,43.80334,-79.4571
St Elizabeth Seton Catholic Elementary School,Newmarket,Ontario,44.07726,-79.4402
St Emily Catholic Elementary School,Woodbridge,Ontario,43.83027,-79.5519
St Francis Xavier Catholic Elementary School,Markham,Ontario,43.84433,-79.2874
St Gabriel the Archangel Catholic Elementary School,Woodbridge,Ontario,43.79869,-79.5611
St Gregory the Great Catholic Academy,Woodbridge,Ontario,43.81038,-79.5581
St James Catholic Elementary School,Maple,Ontario,43.85386,-79.5465
St Jean de Brebeuf Catholic High School,Woodbridge,Ontario,43.83485,-79.5595
St Jerome Catholic Elementary School,Aurora,Ontario,44.01464,-79.4526
St Joan of Arc Catholic High School,Maple,Ontario,43.86148,-79.5198
St John Bosco Catholic Elementary School,Woodbridge,Ontario,43.80504,-79.5573
St John Chrysostom Catholic Elementary School,Newmarket,Ontario,44.02969,-79.4773
St John Paul II Catholic Elementary School,Richmond Hill,Ontario,43.84508,-79.4241
St John XXIII Catholic Elementary School,Unionville,Ontario,43.86514,-79.3241
St Joseph Catholic Elementary School,Aurora,Ontario,43.98286,-79.475
St Joseph Catholic Elementary School,Markham,Ontario,43.88301,-79.2537
St Joseph Catholic Elementary School,Richmond Hill,Ontario,43.86959,-79.4178
St Joseph The Worker Catholic Elementary School,Thornhill,Ontario,43.80119,-79.4706
St Julia Billiart Catholic Elementary School,Markham,Ontario,43.9031,-79.2533
St Justin Martyr Catholic Elementary School,Unionville,Ontario,43.86794,-79.3433
St Kateri Tekakwitha Catholic Elementary School,Markham,Ontario,43.89064,-79.2474
St Luke Catholic Learning Centre,Maple,Ontario,43.81505,-79.5536
St Margaret Mary Catholic Elementary School,Woodbridge,Ontario,43.80097,-79.5876
St Marguerite D'Youville Catholic Elementary School,RICHMOND HILL,Ontario,43.91171,-79.4589
St Mark Catholic Elementary School,Stouffville,Ontario,43.97309,-79.2594
St Mary Catholic Elementary School,Nobleton,Ontario,43.90765,-79.6461
St Mary Immaculate Catholic Elementary School,Richmond Hill,Ontario,43.88285,-79.4509
St Mary of the Angels Catholic Elementary School,Woodbridge,Ontario,43.85473,-79.5593
St Matthew Catholic Elementary School,Unionville,Ontario,43.87476,-79.306
St Maximilian Kolbe High School,Aurora,Ontario,44.00309,-79.4539
St Michael Catholic Academy,Thornhill,Ontario,43.81345,-79.3652
St Michael the Archangel Catholic Elementary School,Vaughan,Ontario,43.83014,-79.5762
St Monica Catholic Elementary School,Buttonville,Ontario,43.87448,-79.3527
St Nicholas Catholic Elementary School,Newmarket,Ontario,44.03854,-79.4986
St Padre Pio Catholic Elementary School,WOODBRIDGE,Ontario,43.82428,-79.6151
St Patrick Catholic Elementary School,Markham,Ontario,43.87021,-79.2719
St Patrick Catholic Elementary School,Schomberg,Ontario,44.00108,-79.6875
St Paul Catholic Elementary School,Newmarket,Ontario,44.0413,-79.4708
St Peter Catholic Elementary School,Woodbridge,Ontario,43.7791,-79.6061
St Raphael the Archangel Catholic Elementary School,Maple,Ontario,43.8915,-79.5145
St Rene Goupil-St Luke Catholic Elementary School,Thornhill,Ontario,43.82408,-79.3877
St Robert Catholic High School,Thornhill,Ontario,43.8346,-79.3796
St Stephen Catholic Elementary School,Woodbridge,Ontario,43.82062,-79.6253
St Theresa of Lisieux Catholic High School,Richmond Hill,Ontario,43.89512,-79.4662
St Thomas Aquinas Catholic Elementary School,Keswick,Ontario,44.24908,-79.4821
St Veronica Catholic Elementary School,Woodbridge,Ontario,43.83949,-79.5658
ACCESS Program,RICHMOND HILL,Ontario,43.95246,-79.4574
Adrienne Clarkson Public School,Richmond Hill,Ontario,43.84652,-79.4017
Aldergrove Public School,Unionville,Ontario,43.82971,-79.2951
Alexander MacKenzie High School,Richmond Hill,Ontario,43.87005,-79.4468
Alexander Muir Public School,Newmarket,Ontario,44.05569,-79.4994
Anne Frank Public School,Maple,Ontario,43.8594,-79.4652
Armadale Public School,Markham,Ontario,43.83697,-79.2727
Armitage Village Public School,Newmarket,Ontario,44.03336,-79.4684
Ashton Meadows Public School,Markham,Ontario,43.87291,-79.3596
Aurora Grove Public School,Aurora,Ontario,43.99368,-79.4467
Aurora Heights Public School,Aurora,Ontario,44.00384,-79.4743
Aurora High School,Aurora,Ontario,43.99567,-79.481
Bakersfield Public School,Thornhill,Ontario,43.8279,-79.4695
Ballantrae Public School,Stouffville,Ontario,44.04126,-79.2845
Barbara Reid Elementary Public School,Stouffville,Ontario,43.9687,-79.2252
Baythorn Public School,Thornhill,Ontario,43.82708,-79.4207
Bayview Fairways Public School,Thornhill,Ontario,43.81859,-79.3834
Bayview Glen Public School,Thornhill,Ontario,43.81053,-79.3926
Bayview Hill Elementary School,Richmond Hill,Ontario,43.86289,-79.4053
Bayview Secondary School,Richmond Hill,Ontario,43.87822,-79.4149
Beckett Farm Public School,Markham,Ontario,43.88394,-79.3096
Beverley Acres Public School,Richmond Hill,Ontario,43.889,-79.4229
Beynon Fields Public School,Richmond Hill,Ontario,43.916,-79.471
Bill Crothers Secondary School,Unionville,Ontario,43.8583,-79.31
Bill Hogarth Secondary School,Markham,Ontario,43.89288,-79.2304
Black River Public School,Sutton West,Ontario,44.30849,-79.368
Black Walnut Public School,Markham,Ontario,43.89425,-79.2221
Blue Willow Public School,Woodbridge,Ontario,43.792,-79.5577
Bogart Public School,Newmarket,Ontario,44.04813,-79.4381
Bond Lake Public School,Richmond Hill,Ontario,43.93866,-79.4397
Boxwood Public School,Markham,Ontario,43.8557,-79.244
Brownridge Public School,Thornhill,Ontario,43.80578,-79.4613
Bur Oak Secondary School,Markham,Ontario,43.8973,-79.2787
Buttonville Public School,Markham,Ontario,43.86484,-79.3555
Carrville Mills Public School,Thornhill,Ontario,43.8407,-79.4727
Castlemore Elementary Public School,Markham,Ontario,43.89791,-79.3037
Cedarwood Public School,Markham,Ontario,43.84483,-79.2447
Central Park Public School,Markham,Ontario,43.87999,-79.2921
Charles Howitt Public School,Richmond Hill,Ontario,43.84385,-79.4383
Charlton Public School,Thornhill,Ontario,43.79634,-79.4641
Clearmeadow Public School,Newmarket,Ontario,44.0371,-79.4879
Coledale Public School,Markham,Ontario,43.86455,-79.3436
Coppard Glen Public School,Markham,Ontario,43.84556,-79.2737
Cornell Village Public School,Markham,Ontario,43.89115,-79.235
Crosby Heights Public School,Richmond Hill,Ontario,43.8846,-79.4255
Crossland Public School,Newmarket,Ontario,44.04306,-79.4922
David Suzuki Public School,Markham,Ontario,43.85748,-79.2221
Deer Park Public School,Keswick,Ontario,44.2781,-79.4783
Denne Public School,Newmarket,Ontario,44.07071,-79.4625
Devins Drive Public School,Aurora,Ontario,44.00569,-79.4802
Discovery Public School,Maple,Ontario,43.8583,-79.5429
Donald Cousens Public School,Markham,Ontario,43.90455,-79.2767
Doncrest Public School,Richmond Hill,Ontario,43.85325,-79.3972
Dr G W Williams Secondary School,Aurora,Ontario,43.9907,-79.4622
Dr John M Denison Secondary School,Newmarket,Ontario,44.06902,-79.4771
Dr Roberta Bondar Public School,Maple,Ontario,43.8525,-79.4894
E J Sand Public School,Thornhill,Ontario,43.81169,-79.4126
E T Crowle Public School,Markham,Ontario,43.89098,-79.2566
Elder's Mills Public School,Woodbridge,Ontario,43.81412,-79.6202
Ellen Fairclough Public School,Markham,Ontario,43.84854,-79.2565
Emily Carr Secondary School,Woodbridge,Ontario,43.81732,-79.5935
Fairwood Public School,Keswick,Ontario,44.222,-79.4492
Forest Run Elementary School,Woodbridge,Ontario,43.836,-79.4859
Fossil Hill Public School,Woodbridge,Ontario,43.8368,-79.5651
Franklin Street Public School,Markham,Ontario,43.87985,-79.2587
Fred Varley Public School,Markham,Ontario,43.89122,-79.2862
German Mills Public School,Thornhill,Ontario,43.81495,-79.3668
Glad Park Public School,Stouffville,Ontario,43.9742,-79.2588
Glen Cedar Public School,Newmarket,Ontario,44.06912,-79.4401
Glen Shields Public School,Concord,Ontario,43.79199,-79.4818
Glenn Gould Public School,Vaughan,Ontario,43.8605,-79.5574
Greensborough Public School,Markham,Ontario,43.9014,-79.2447
H G Bernard Public School,Richmond Hill,Ontario,43.9008,-79.4338
Harry Bowes Public School,Stouffville,Ontario,43.9807,-79.2424
Hartman Public School,Aurora,Ontario,44.0111,-79.4404
Henderson Avenue Public School,Thornhill,Ontario,43.80512,-79.4085
Herbert H Carnegie Public School,Maple,Ontario,43.87652,-79.4772
Highgate Public School,Markham,Ontario,43.82691,-79.315
Highview Public School,Aurora,Ontario,43.97178,-79.4817
Holland Landing Public School,Holland Landing,Ontario,44.09604,-79.4777
Huron Heights Secondary School,Newmarket,Ontario,44.06421,-79.4459
J L R Bell Public School,Newmarket,Ontario,44.05352,-79.4745
James Robinson Public School,Markham,Ontario,43.87575,-79.2682
Jersey Public School,Keswick,Ontario,44.21429,-79.4576
John McCrae Public School,Markham,Ontario,43.90185,-79.2874
Johnny Lombardi Public School,Woodbridge,Ontario,43.85194,-79.5705
Johnsview Village Public School,Thornhill,Ontario,43.81707,-79.3969
Joseph A Gibson Public School,Maple,Ontario,43.85008,-79.5192
Julliard Public School,Maple,Ontario,43.8322,-79.5356
Keswick High School,Keswick,Ontario,44.22277,-79.4579
Keswick Public School,Keswick,Ontario,44.24586,-79.4705
Kettle Lakes Public School,Richmond Hill,Ontario,43.936,-79.4728
Kettleby Public School,Kettleby,Ontario,44.00378,-79.5824
King City Public School,King City,Ontario,43.93218,-79.5185
King City Secondary School,King City,Ontario,43.93021,-79.5174
Kleinburg Public School,Kleinburg,Ontario,43.84153,-79.6252
Lake Simcoe Public School,Keswick,Ontario,44.19737,-79.4578
Lake Wilcox Public School,Richmond Hill,Ontario,43.9539,-79.4372
Lakeside Public School,Keswick,Ontario,44.24448,-79.4729
Langstaff Secondary School,Richmond Hill,Ontario,43.83861,-79.4399
Legacy Public School,Markham,Ontario,43.8647,-79.2338
Lester B Pearson Public School,Aurora,Ontario,44.00697,-79.465
Lincoln Alexander Public School,Markham,Ontario,43.87695,-79.3684
Little Rouge Public School,Markham,Ontario,43.9017,-79.2351
Lorna Jackson Public School,Woodbridge,Ontario,43.8225,-79.6207
Louis-Honore Frechette Public School,Thornhill,Ontario,43.79118,-79.4587
MacLeod's Landing Public School,Richmond Hill,Ontario,43.9243,-79.4552
Mackenzie Glen Public School,Maple,Ontario,43.8648,-79.5308
Maple Creek Public School,Maple,Ontario,43.843,-79.5258
Maple High School,Maple,Ontario,43.8394,-79.5306
Maple Leaf Public School,Newmarket,Ontario,44.06147,-79.4692
Markham District High School,Markham,Ontario,43.88042,-79.2508
Markham Gateway Public School,Markham,Ontario,43.84486,-79.2591
Markville Secondary School,Markham,Ontario,43.87738,-79.2893
Mazo De La Roche Public School,Newmarket,Ontario,44.061,-79.4401
Meadowbrook Public School,Newmarket,Ontario,44.06932,-79.4505
Michael Cranny Elementary School,Maple,Ontario,43.85515,-79.5332
Michaelle Jean Public School,Richmond Hill,Ontario,43.8911,-79.4124
Middlefield Collegiate Institute,Markham,Ontario,43.84742,-79.2679
Milliken Mills High School,Unionville,Ontario,43.83768,-79.3052
Milliken Mills Public School,Unionville,Ontario,43.82654,-79.3178
Moraine Hills Public School,Richmond Hill,Ontario,43.9103,-79.4556
Morning Glory Public School,Pefferlaw,Ontario,44.32515,-79.241
Mount Albert Public School,Mount Albert,Ontario,44.13248,-79.3114
Mount Joy Public School,Markham,Ontario,43.9026,-79.2585
Nellie McClung Public School,Vaughan,Ontario,43.85502,-79.471
Newmarket High School,Newmarket,Ontario,44.04734,-79.434
Nobleton Public School,Nobleton,Ontario,43.90899,-79.664
Northern Lights Public School,Aurora,Ontario,44.0156,-79.4539
O M MacKillop Public School,Richmond Hill,Ontario,43.88147,-79.446
Oak Ridges Public School,Richmond Hill,Ontario,43.95188,-79.4689
Oscar Peterson Public School,Stouffville,Ontario,43.95968,-79.2648
Park Avenue Public School,Holland Landing,Ontario,44.11024,-79.5073
Parkland Public School,Markham,Ontario,43.83991,-79.2594
Parkview Public School,Unionville,Ontario,43.86713,-79.3139
Phoebe Gilman Public School,East Gwillimbury,Ontario,44.06774,-79.4962
Pierre Berton Public School,Vaughan,Ontario,43.83518,-79.5775
Pierre Elliott Trudeau High School,Markham,Ontario,43.8898,-79.3131
Pine Grove Public School,Woodbridge,Ontario,43.79778,-79.5879
Pleasantville Public School,Richmond Hill,Ontario,43.87439,-79.4573
Poplar Bank Public School,Newmarket,Ontario,44.06266,-79.4918
Prince Charles Public School,Newmarket,Ontario,44.05607,-79.448
Queensville Public School,Queensville,Ontario,44.13436,-79.4492
R L Graham Public School,Keswick,Ontario,44.22379,-79.4596
Ramer Wood Public School,Markham,Ontario,43.88025,-79.2776
Randall Public School,Markham,Ontario,43.8415,-79.2867
Red Maple Public School,Richmond Hill,Ontario,43.84433,-79.4239
Redstone Public School,Richmond Hill,Ontario,43.8901,-79.3991
Reesor Park Public School,Markham,Ontario,43.88561,-79.2449
Regency Acres Public School,Aurora,Ontario,43.98385,-79.4758
Richmond Green Secondary School,Richmond Hill,Ontario,43.9033,-79.3978
Richmond Hill High School,Richmond Hill,Ontario,43.9028,-79.4397
Richmond Rose Public School,Richmond Hill,Ontario,43.88428,-79.4127
Rick Hansen Public School,Aurora,Ontario,44.02079,-79.4413
Robert Munsch Public School,Mount Albert,Ontario,44.14056,-79.3037
Rogers Public School,Newmarket,Ontario,44.04584,-79.4659
Roméo Dallaire Public School,Maple,Ontario,43.85542,-79.4984
Rosedale Heights Public School,Thornhill,Ontario,43.81694,-79.449
Roselawn Public School,Richmond Hill,Ontario,43.85069,-79.4465
Ross Doan Public School,Richmond Hill,Ontario,43.85803,-79.4438
Rouge Park Public School,Markham,Ontario,43.88884,-79.2164
Roy H Crosby Public School,Markham,Ontario,43.86603,-79.2762
Sam Chapman Public School,Markham,Ontario,43.90918,-79.252
Schomberg Public School,Schomberg,Ontario,43.99928,-79.6767
Sharon Public School,Sharon,Ontario,44.09091,-79.4389
Silver Pines Public School,Richmond Hill,Ontario,43.88899,-79.457
Silver Stream Public School,Richmond Hill,Ontario,43.8819,-79.4029
Sir John A. Macdonald Public School,Markham,Ontario,43.8906,-79.3722
Sir Wilfrid Laurier Public School,Markham,Ontario,43.89044,-79.3728
Sir William Mulock Secondary School,Newmarket,Ontario,44.0322,-79.4798
Sixteenth Avenue Public School,Richmond Hill,Ontario,43.85606,-79.4215
Stephen Lewis Secondary School,Thornhill,Ontario,43.836,-79.4751
Stonebridge Public School,Markham,Ontario,43.89081,-79.2962
Stonehaven Elementary School,Newmarket,Ontario,44.0362,-79.4393
Stornoway Crescent Public School,Thornhill,Ontario,43.82973,-79.411
Stouffville District Secondary School,Stouffville,Ontario,43.9633,-79.2588
Stuart Scott Public School,Newmarket,Ontario,44.04954,-79.4627
Summitview Public School,Stouffville,Ontario,43.97277,-79.2389
Sutton District High School,Sutton,Ontario,44.30241,-79.3625
Sutton Public School,Sutton West,Ontario,44.30205,-79.3676
Terry Fox Public School,Newmarket,Ontario,44.031,-79.485
Teston Village Public School,Maple,Ontario,43.86272,-79.5464
Thornhill Public School,Thornhill,Ontario,43.81114,-79.424
Thornhill Secondary School,Thornhill,Ontario,43.81001,-79.4198
Thornhill Woods Public School,Thornhill,Ontario,43.83536,-79.4672
Thornlea Secondary School,Thornhill,Ontario,43.82954,-79.4029
Tommy Douglas Secondary School,Woodbridge,Ontario,43.84448,-79.5675
Trillium Woods Public School,Richmond Hill,Ontario,43.90277,-79.4572
Unionville High School,Unionville,Ontario,43.85859,-79.3367
Unionville Meadows Public School,Markham,Ontario,43.85651,-79.2939
Unionville Public School,Unionville,Ontario,43.87454,-79.3134
Vaughan Secondary School,Thornhill,Ontario,43.79719,-79.4687
Vellore Woods Public School,Woodbridge,Ontario,43.8381,-79.5561
Ventura Park Public School,Thornhill,Ontario,43.8166,-79.4646
Victoria Square Public School,Markham,Ontario,43.9069,-79.3737
Viola Desmond Public School,Maple,Ontario,43.87131,-79.4716
W J Watson Public School,Keswick,Ontario,44.24073,-79.4615
Walter Scott Public School,Richmond Hill,Ontario,43.87504,-79.4219
Wellington Public School,Aurora,Ontario,43.99708,-79.4765
Wendat Village Public School,Stouffville,Ontario,43.96321,-79.2422
Westminster Public School,Thornhill,Ontario,43.79882,-79.4512
Westmount Collegiate Institute,Thornhill,Ontario,43.8163,-79.4549
Whitchurch Highlands Public School,Stouffville,Ontario,43.98569,-79.3627
Wilclay Public School,Markham,Ontario,43.83266,-79.2825
William Armstrong Public School,Markham,Ontario,43.87467,-79.2424
William Berczy Public School,Unionville,Ontario,43.87166,-79.3257
Willowbrook Public School,Thornhill,Ontario,43.82903,-79.3979
Wilshire Elementary School,Thornhill,Ontario,43.81369,-79.4668
Windham Ridge Public School,Richmond Hill,Ontario,43.93601,-79.473
Wismer Public School,Markham,Ontario,43.8984,-79.2746
Woodbridge College,Woodbridge,Ontario,43.7799,-79.5828
Woodbridge Public School,Woodbridge,Ontario,43.78062,-79.5956
Woodland Public School,Thornhill,Ontario,43.82495,-79.4135
Yorkhill Elementary School,Thornhill,Ontario,43.80399,-79.4368
Alberton Elementary School,Alberton,Prince Edward Island,46.81033,-64.07642
Bloomfield Elementary School,..,Prince Edward Island,46.76806,-64.19676
Colonel Gray Senior High School,Charlottetown,Prince Edward Island,46.24099,-63.14043
Tignish Elementary School,Tignish,Prince Edward Island,46.95511,-64.03385
Prince Street Elementary School,Charlottetown,Prince Edward Island,46.24078,-63.12923
Glen Stewart Primary School,Charlottetown,Prince Edward Island,46.22473,-63.09808
Morell Regional High School,Morell,Prince Edward Island,46.41159,-62.7078
Greenfield Elementary School,Summerside,Prince Edward Island,46.4127,-63.81311
Stonepark Intermediate School,Charlottetown,Prince Edward Island,46.26828,-63.12117
Ellerslie Elementary School,Ellerslie-bideford,Prince Edward Island,46.60546,-63.93468
Somerset Elementary School,Kinkora,Prince Edward Island,46.32787,-63.60593
Vernon River Consolidated School,Vernon bridge,Prince Edward Island,46.19051,-62.83278
Kinkora Regional High School,Kinkora,Prince Edward Island,46.32233,-63.59843
Westwood Primary School,Cornwall,Prince Edward Island,46.22087,-63.21968
Amherst Cove Consolidated School,Borden-carleton,Prince Edward Island,46.25206,-63.68708
Bluefield High School,North wiltshire,Prince Edward Island,46.2818,-63.29431
Westisle Composite High School,Rosebank,Prince Edward Island,46.80664,-64.1466
Kensington Intermediate Senior High School,Kensington,Prince Edward Island,46.4412,-63.62913
Mount Stewart Consolidated School,Mount stewart,Prince Edward Island,46.36323,-62.85613
Elm Street Elementary School,Summerside,Prince Edward Island,46.40196,-63.79574
Montague Consolidated School,Montague,Prince Edward Island,46.16626,-62.65813
Charlottetown Rural High School,Charlottetown,Prince Edward Island,46.25861,-63.14992
Stratford Elementary School,Stratford,Prince Edward Island,46.22438,-63.09618
Parkside Elementary School,Summerside,Prince Edward Island,46.39855,-63.78878
Athena Consolidated School,Summerside,Prince Edward Island,46.41032,-63.77716
Miscouche Consolidated School,Miscouche,Prince Edward Island,46.4332,-63.86386
Montague Intermediate School,Montague,Prince Edward Island,46.16533,-62.65079
Englewood School,Crapaud,Prince Edward Island,46.23045,-63.49611
Queen Elizabeth Elementary School,Kensington,Prince Edward Island,46.437,-63.62911
West Royalty Elementary School,Charlottetown,Prince Edward Island,46.2746,-63.16985
Hernewood Intermediate School,O'leary,Prince Edward Island,46.7353,-64.17195
East Wiltshire Intermediate School,Cornwall,Prince Edward Island,46.25325,-63.20765
Summerside Intermediate School,Summerside,Prince Edward Island,46.40025,-63.78981
Spring Park Elementary School,Charlottetown,Prince Edward Island,46.24492,-63.14124
Cardigan Consolidated School,Cardigan,Prince Edward Island,46.22535,-62.61503
O'Leary Elementary School,O'leary,Prince Edward Island,46.7036,-64.23155
Belfast Consolidated School,Belle river,Prince Edward Island,46.03518,-62.90332
Montague Regional High School,Montague,Prince Edward Island,46.1579,-62.6477
Southern Kings Consolidated School,Montague,Prince Edward Island,46.061,-62.60117
St. Jean Elementary School,Charlottetown,Prince Edward Island,46.23787,-63.13372
M.E. Callaghan Intermediate School,Elmsdale,Prince Edward Island,46.89957,-64.08103
Donagh Regional School,Donagh,Prince Edward Island,46.25924,-62.94151
Queen Charlotte Intermediate School,Charlottetown,Prince Edward Island,46.23928,-63.14159
Parkdale Elementary School,Charlottetown,Prince Edward Island,46.25236,-63.12435
Gulf Shore Consolidated School,North rustico,Prince Edward Island,46.4586,-63.3319
Three Oaks Senior High School,Summerside,Prince Edward Island,46.4006,-63.77762
Georgetown Elementary School,Georgetown,Prince Edward Island,46.18321,-62.53437
Central Queens Elementary School,Hunter river,Prince Edward Island,46.35496,-63.35255
West Kent Elementary School,Charlottetown,Prince Edward Island,46.23492,-63.14595
Morell Consolidated School,Morell,Prince Edward Island,46.41544,-62.71022
L.M. Montgomery Elementary School,Charlottetown,Prince Edward Island,46.28485,-63.10286
St. Louis Elementary School,St. louis,Prince Edward Island,46.88446,-64.14771
Eliot River Elementary School,Cornwall,Prince Edward Island,46.22433,-63.22832
Birchwood Intermediate School,Charlottetown,Prince Edward Island,46.24289,-63.12505
Souris Regional School,Souris,Prince Edward Island,46.35796,-62.2503
Académie Marie-Claire,Kirkland,Quebec,45.443047,-73.883374
"Académie Marie-Claire, Campus secondaire",Kirkland,Quebec,45.443047,-73.883374
"Académie Marie-Laurier, Campus Brossard",Brossard,Quebec,45.443681,-73.492023
"Académie Marie-Laurier, Campus Longueuil",Longueuil,Quebec,45.519258,-73.432031
"Académie Marie-Laurier, Collège Marie-Laurier",Longueuil,Quebec,45.51843,-73.431878
"Académie Marie-Laurier, Campus Candiac",Candiac,Quebec,45.377992,-73.504814
Académie Antoine Manseau,Joliette,Quebec,46.02699,-73.435402
L'Académie Beth Rivkah pour filles,Montréal,Quebec,45.494799,-73.645687
Académie Chrétienne Rive Nord,Laval,Quebec,45.558793,-73.851856
Académie François-Labelle,Repentigny,Quebec,45.778173,-73.407863
"Académie Ibn Sina, Campus préscolaire et primaire",Montréal,Quebec,45.572364,-73.571898
"Académie Ibn Sina, Campus secondaire",Montréal,Quebec,45.60964,-73.635928
"Académie Kells, campus secondaire",Montréal,Quebec,45.45948,-73.631288
"Académie Kells, campus préscolaire et primaire",Montréal,Quebec,45.462068,-73.626665
Académie Kells,Montréal,Quebec,45.462141,-73.626486
"Académie Kuper, primaire",Kirkland,Quebec,45.453178,-73.838803
"Académie Kuper, préscolaire et primaire",Kirkland,Quebec,45.453149,-73.839193
"Académie Kuper, secondaire",Kirkland,Quebec,45.452474,-73.839163
Académie Lafontaine inc.,Saint-Jérôme,Quebec,45.803262,-74.007077
Collège Laurentien,Val-Morin,Quebec,46.014746,-74.196636
Académie Louis-Pasteur,Montréal,Quebec,45.61726,-73.602362
Centre psycho-pédagogique de Québec inc. (École St-François),Québec,Quebec,46.774932,-71.289556
Collège Beaubois,Montréal,Quebec,45.507751,-73.779589
Collège Bourget,Rigaud,Quebec,45.472717,-74.30891
"Collège Bourget, section anglaise",Rigaud,Quebec,45.472717,-74.30891
Collège Champagneur,Rawdon,Quebec,46.043784,-73.710726
Collège Charlemagne inc.,Montréal,Quebec,45.459005,-73.918275
"Collège Charles-Lemoyne, Campus Ville de Sainte-Catherine",Sainte-Catherine,Quebec,45.399351,-73.548613
"Collège Charles-Lemoyne, Campus Longueuil Saint-Lambert",Longueuil,Quebec,45.514373,-73.509842
"Académie Internationale Charles-Lemoyne, Campus Ville de Sainte-Catherine",Sainte-Catherine,Quebec,45.399351,-73.548613
Collège Clarétain de Victoriaville,Victoriaville,Quebec,46.041853,-71.96921
Collège de Champigny,Québec,Quebec,46.790874,-71.361844
Académie Michèle-Provost,Montréal,Quebec,45.498468,-73.586753
Académie Saint-Louis,Québec,Quebec,46.829964,-71.315332
Académie Saint-Louis - Pavillon Saint-Louis-de-Gonzague,Québec,Quebec,46.83651,-71.318442
"Académie Ste-Thérèse, Campus Jacques-About",Sainte-Thérèse,Quebec,45.6402,-73.816268
"Académie Ste-Thérèse, Campus Rosemère",Rosemère,Quebec,45.646714,-73.774956
"Académie Solomon Schechter, campus primaire, section anglaise",Montréal,Quebec,45.478974,-73.628583
"Académie Solomon Schechter, campus primaire, section française",Montréal,Quebec,45.478974,-73.628583
"Académie Solomon Schechter, campus préscolaire, section anglaise",Montréal,Quebec,45.479278,-73.630299
"Académie Solomon Schechter, campus préscolaire, section française",Montréal,Quebec,45.479278,-73.630298
"Aviron Québec, campus Charest",Québec,Quebec,46.812954,-71.226636
"Aviron Québec, campus Jonquière",Québec,Quebec,46.80502,-71.263713
Bishop's College School,Sherbrooke,Quebec,45.372191,-71.843327
Centre académique de Lanaudière,Repentigny,Quebec,45.77014,-73.448635
"Centre académique Fournier inc., section primaire",Montréal,Quebec,45.516415,-73.718233
"Centre académique Fournier inc., Académie Fournier",Montréal,Quebec,45.516415,-73.718233
Centre d'intégration scolaire inc.,Montréal,Quebec,45.55191,-73.587193
"École trilingue Vision Varennes, pavillon préscolaire - primaire",Varennes,Quebec,45.6637,-73.43238
"École trilingue Vision Varennes, pavillon primaire",Varennes,Quebec,45.664006,-73.432598
"Centre François-Michelle, préscolaire-primaire",Montréal,Quebec,45.54406,-73.663039
"Centre François-Michelle, secondaire 1er cycle",Montréal,Quebec,45.518686,-73.59937
"Centre François-Michelle, secondaire 2e cycle",Montréal,Quebec,45.543547,-73.650733
École Montessori de Chelsea,Chelsea,Quebec,45.505866,-75.782423
École Montessori de Montréal,Montréal,Quebec,45.432249,-73.623971
Collège Jean-Eudes,Montréal,Quebec,45.555406,-73.579182
Collège Jésus-Marie de Sillery,Québec,Quebec,46.776421,-71.25006
Collège Laval,Laval,Quebec,45.615166,-73.649034
Collège international Marie de France,Montréal,Quebec,45.490252,-73.625122
Collège Marie-de-l'Incarnation,Trois-Rivières,Quebec,46.345572,-72.536931
Mont Notre-Dame,Sherbrooke,Quebec,45.401568,-71.891976
Collège Mont-Sacré-Coeur,Granby,Quebec,45.390826,-72.705486
Collège Mont-Saint-Louis,Montréal,Quebec,45.568714,-73.658658
Collège Notre-Dame,Montréal,Quebec,45.493279,-73.622487
Collège Notre-Dame-de-l'Assomption,Nicolet,Quebec,46.228627,-72.621719
Collège Notre-Dame-de-Lourdes,Longueuil,Quebec,45.51521,-73.512326
Collège Massawippi,Ayer's Cliff,Quebec,45.175371,-72.070416
Collège Prep International,Montréal,Quebec,45.454283,-73.64254
Collège Citoyen,Laval,Quebec,45.572044,-73.831187
Collège Regina Assumpta,Montréal,Quebec,45.565297,-73.650152
Collège de l'Assomption,L'Assomption,Quebec,45.827662,-73.420768
